"202112","함양",405,194,110,101,0,4,78,191,73,59,2,0,0,1,1,10,391,40,47,63,79,58,66,52,0,0
"202112","서울은평",3803,1811,1243,749,0,49,977,2070,338,369,102,21,0,9,46,112,3513,435,471,486,603,558,702,548,2822178,283757
"202112","서울종암",2964,1554,883,527,0,52,769,1595,239,309,75,11,0,7,33,91,2747,351,362,375,475,476,502,423,3107409,224019
"202112","서울강동",7252,3672,2103,1477,0,148,1811,3923,600,770,163,41,0,26,88,217,6717,846,900,850,1124,1222,1190,1120,3336210,494875
"202112","서울중부",3741,2052,962,727,0,63,871,2147,325,335,43,21,0,10,40,119,3508,373,490,391,633,663,662,529,3473932,330261
"202112","남원",1426,702,397,327,0,8,280,725,171,242,17,5,0,0,4,49,1351,163,204,198,240,233,240,148,0,0
"202112","영천",994,484,263,247,0,3,170,513,153,155,18,11,0,0,9,21,935,125,123,135,134,176,181,120,0,0
"202112","괴산",916,453,251,212,0,1,220,523,53,119,27,2,0,0,2,23,862,94,104,122,134,140,188,134,0,0
"202112","의왕",1863,1035,513,315,0,24,516,967,162,194,43,7,1,0,14,47,1751,230,246,216,319,277,305,270,0,0
"202112","서울서초",8907,4161,2168,2578,0,125,1957,4450,665,1710,106,28,0,21,57,226,8469,889,1061,1141,1371,1466,1729,1250,4862372,423880
"202112","부산연제",4826,2582,1395,849,0,35,979,2968,360,484,66,29,0,6,32,146,4547,543,586,630,759,847,848,613,0,0
"202112","안양만안",4957,2631,1526,800,0,28,979,2579,515,856,77,26,0,5,31,127,4691,617,614,648,782,846,785,665,0,0
"202112","부산사상",4550,2464,1157,929,0,68,857,2692,250,683,90,32,0,9,32,154,4233,519,565,575,743,695,787,666,0,0
"202112","경찰청",809,338,195,276,0,46,602,116,45,0,4,2,0,1,116,1,685,103,95,111,120,135,134,111,0,0
"202112","문경",885,438,242,205,0,1,178,469,109,128,19,4,0,1,4,26,831,114,135,96,126,145,161,108,0,0
"202112","교통과",1300,999,165,136,0,82,445,702,63,8,0,0,0,0,8,5,1287,168,187,139,172,243,210,181,0,0
"202112","홍성",1387,724,403,260,0,5,229,779,184,190,47,7,0,2,13,38,1280,146,166,203,221,224,227,200,0,0
"202112","서울도봉",4690,2326,1471,893,0,71,1233,2512,448,426,139,34,0,6,71,156,4284,595,547,562,807,784,769,626,2713315,325263
"202112","연천",747,426,169,152,0,11,214,353,73,96,20,0,0,0,6,18,703,70,93,129,127,98,121,109,0,0
"202112","장흥",501,229,151,121,0,4,161,244,62,30,8,3,0,0,4,20,466,57,67,54,107,86,75,55,0,0
"202112","청주청원",3637,1990,890,757,0,5,719,2156,257,500,64,21,0,18,40,170,3324,483,456,426,558,597,604,513,0,0
"202112","목포",6216,3463,1654,1099,0,24,1385,3312,986,509,117,51,0,10,27,230,5781,681,760,801,1003,1049,988,934,0,0
"202112","상주",1321,634,351,336,0,3,226,701,127,264,30,0,0,0,2,41,1248,145,158,141,237,194,251,195,0,0
"202112","함안",716,345,207,164,0,12,138,355,120,91,10,0,0,0,9,28,669,88,82,112,118,95,130,91,0,0
"202112","대전중부",3767,1913,1182,672,0,4,535,2264,347,617,61,30,0,15,40,146,3475,463,469,449,611,529,621,625,0,0
"202112","마산중부",2742,1517,802,423,0,51,384,1397,407,503,61,5,0,1,19,102,2554,333,349,350,422,444,467,377,0,0
"202112","남해",441,219,125,97,0,13,82,214,64,68,5,0,0,1,5,7,423,36,60,68,62,47,90,78,0,0
"202112","천안동남",4550,2337,1303,910,0,20,772,2479,619,660,85,13,0,10,67,115,4260,548,630,616,744,649,762,601,0,0
"202112","속초",2698,1213,676,809,0,16,420,1426,229,607,40,13,0,9,21,100,2515,353,312,274,380,365,471,543,0,0
"202112","인천삼산",5165,2690,1548,927,0,54,1116,3066,424,505,153,47,0,16,60,202,4687,616,699,614,791,808,854,783,0,0
"202112","서울성북",3841,2009,1124,708,0,77,907,2045,381,431,63,12,0,10,41,94,3621,436,450,540,605,642,626,542,3256154,825948
"202112","하남",3965,2083,1114,768,0,64,1174,2166,282,279,103,37,0,14,44,123,3644,498,467,466,622,632,699,581,0,0
"202112","부산동부",2703,1530,782,391,0,18,438,1832,180,235,37,7,0,3,8,99,2549,316,298,334,445,456,497,357,0,0
"202112","광명",4881,2587,1420,874,0,49,1260,2656,442,474,103,31,0,7,24,158,4558,505,593,663,808,816,842,654,0,0
"202112","제천",1670,834,455,381,0,1,336,976,86,271,32,14,0,1,18,66,1539,216,209,176,293,252,287,237,0,0
"202112","분당",7245,3400,2042,1803,0,52,1815,3633,606,1139,112,27,0,10,60,191,6845,708,861,1012,1173,1238,1246,1007,0,0
"202112","창원서부",3334,1777,1007,550,0,51,438,1684,467,694,59,14,0,6,19,117,3119,363,420,446,538,528,604,435,0,0
"202112","대구수성",6648,3360,1953,1335,0,54,1268,4045,498,783,99,53,1,13,58,133,6291,659,843,825,1145,1172,1150,854,0,0
"202112","제주청",39,17,12,10,0,0,26,11,2,0,0,0,0,0,6,0,33,4,6,3,4,4,11,7,0,0
"202112","인천서부",9657,4969,2931,1757,0,89,2000,5870,844,854,226,63,0,26,95,272,8975,1058,1155,1232,1578,1563,1641,1430,0,0
"202112","대구북부",3778,1978,944,856,0,26,725,2251,251,525,81,28,0,10,23,95,3541,382,512,509,621,646,640,468,0,0
"202112","수원중부",7147,3610,2115,1422,0,73,1741,3430,953,950,202,54,0,23,56,183,6629,806,855,978,1114,1151,1219,1024,0,0
"202112","대전유성",4263,2047,1226,990,0,10,588,2408,429,828,60,11,0,3,62,128,3999,492,465,577,702,734,725,568,0,0
"202112","충주",2715,1359,790,566,0,3,535,1555,179,443,56,9,0,0,32,95,2523,370,320,326,434,444,465,356,0,0
"202112","서귀포",1131,623,334,174,0,5,242,616,162,106,21,10,0,2,11,27,1060,158,145,167,188,160,157,156,0,0
"202112","진주",5378,2796,1622,960,0,81,790,3130,680,697,100,15,0,6,50,166,5041,666,688,662,843,859,901,759,0,0
"202112","대전대덕",3055,1606,831,618,0,7,450,1841,248,509,57,7,0,3,39,88,2861,312,392,399,441,552,525,434,0,0
"202112","경산",4949,2358,1423,1168,0,5,741,2993,435,775,90,33,0,4,31,153,4638,538,639,642,768,837,903,622,0,0
"202112","인천남동",6601,3287,2176,1138,0,48,1249,3953,689,662,147,70,2,21,40,242,6079,709,783,764,1074,1040,1126,1105,0,0
"202112","부안",813,395,235,183,0,2,139,444,114,114,4,2,0,1,5,18,783,86,108,93,144,120,152,110,0,0
"202112","의정부",9297,5040,2631,1626,0,87,2538,4899,697,1076,201,86,1,15,59,296,8639,1150,1127,1115,1451,1439,1577,1438,0,0
"202112","거창",742,361,213,168,0,11,144,413,95,79,14,0,0,0,2,23,703,85,94,91,126,135,118,93,0,0
"202112","보령",1879,1021,511,347,0,10,171,1167,275,256,36,6,0,1,19,62,1755,229,209,240,286,281,335,299,0,0
"202112","경주",4032,2112,1120,800,0,5,692,2279,615,441,86,17,0,4,33,108,3784,502,478,509,654,609,689,591,0,0
"202112","강원청",147,72,56,19,0,6,113,23,5,0,0,0,0,0,27,1,119,23,21,17,24,15,19,28,0,0
"202112","영덕",535,244,120,171,0,1,127,267,43,97,11,1,0,0,4,14,505,59,64,61,76,82,99,94,0,0
"202112","대전둔산",4249,2155,1199,895,0,13,637,2398,473,728,78,44,0,7,48,185,3887,511,528,522,644,726,751,567,0,0
"202112","서울관악",9305,4806,2544,1955,0,164,2379,4877,907,978,191,81,0,29,136,328,8540,1178,1067,1150,1481,1545,1516,1368,2782525,494375
"202112","성남수정",7176,3364,1921,1891,0,48,1404,2927,900,1897,139,45,0,13,38,175,6766,840,988,924,1131,1144,1083,1066,0,0
