,학교명,시군구,한부모가족지원법수급자_재가보호_가구원수,국민기초생활보장법수급자_가구원수,소득인식수준_중간소득,소득인식수준_고소득,성인게임장수,사건종별가정폭력,사건종별데이트폭력,월평균소득금액(백만),다문화가족,환경지표_score,환경지표_cluster,환경지표_학교폭력위험도,교실안,신체폭력,집단따돌림,쉬는시간,500m_inner_Harmful_dept,위해지표_score,위해지표_cluster,위해지표_학교폭력위험도,평균 교육 시간(1학급당),500m_inner_police_dept,500m_inner_cctv,경감지표_score,경감지표_cluster,경감지표_학교폭력위험도,total_score,종합_위험도
182,성심여자고등학교,용산구,10.66228375160672,37.886929220136125,52.7,23.2,0.0,2.7924311292480897,0.916619255325874,37.83427,4.755427269610609,38.59397973907843,3,매우낮음,0.0,0.0,0.0,0.0,3,100,1,매우 위험,100.0,0,68,20,0,매우 안전하지 않음,65.32053711258575,위험
183,성암국제무역고등학교,강북구,30.07638078681134,100.64019724817642,52.9,23.4,28.0,4.989426661797553,1.1154701665438274,25.99556,2.8874979829977323,105.36993886865436,1,매우높음,0.0,0.0,0.0,0.0,7,100,1,매우 위험,95.8,1,142,40,3,안전하지 않음,93.68336560971862,매우위험
184,세그루패션디자인고등학교,도봉구,27.773168051150225,85.26080789547018,56.2,29.7,16.0,5.916945070096262,0.8401879098525338,27.13315,1.5071463857792364,89.94662719895763,1,매우높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,113.8,1,72,40,3,안전하지 않음,85.67341454915244,매우위험
185,세명컴퓨터고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.5,0.5,0.0,0.5,0,0,0,매우 안전,419.2,0,155,80,2,안전,35.30141927362219,매우안전
186,세종과학고등학교,구로구,15.83709870050313,51.975126020091984,51.1,26.5,49.0,4.514844411515665,0.5302776676330382,28.90323,7.541278577476715,70.97225945894482,4,높음,0.0,0.0,1.0,0.0,0,60,2,주의,301.29999999999995,0,112,80,2,안전,51.21997248492946,안전
187,세현고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,293.5,0,47,80,2,안전,66.748105809259,위험
188,세화고등학교,서초구,6.367636069174154,22.803345772250083,52.8,35.2,8.0,2.281247363155294,0.3604322303306124,46.570755,1.1933605757060717,20.295261744023893,3,매우낮음,0.0,0.0,0.0,0.0,1,100,1,매우 위험,250.0,1,156,40,3,안전하지 않음,49.50063657879067,안전
189,세화여자고등학교,서초구,6.367636069174154,22.803345772250083,52.8,35.2,8.0,2.281247363155294,0.3604322303306124,46.570755,1.1933605757060717,20.295261744023893,3,매우낮음,0.0,0.0,0.0,0.0,1,100,1,매우 위험,92.8,1,156,40,3,안전하지 않음,49.50063657879067,안전
190,송곡고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,96.6,0,58,20,0,매우 안전하지 않음,96.53660279206083,매우위험
191,송곡관광고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,1.0,0.0,0.0,1.0,0,40,4,보통,45.7,0,47,20,0,매우 안전하지 않음,78.58758054018588,매우위험
192,송곡여자고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,1.0,0.0,1.0,1.0,0,20,5,안전,306.2,0,47,80,2,안전,53.65466995205008,보통
193,수도여자고등학교,동작구,9.306123276972544,37.65556693815866,53.1,17.0,4.0,3.170830372029197,0.4775621845131231,34.36506,1.9108792726590047,41.2546940816567,2,보통,0.0,0.0,0.0,1.0,0,40,4,보통,0.2,0,111,20,0,매우 안전하지 않음,48.75333169269975,안전
194,수도전기공업고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,1.0,0.0,0.0,1.0,0,40,4,보통,245.0,0,141,20,0,매우 안전하지 않음,37.23255239570885,매우안전
195,수락고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,1.0,0.0,1.0,1.0,0,20,5,안전,106.2,2,63,40,3,안전하지 않음,53.36999927389481,보통
196,수명고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.5,0.0,0.0,0.0,0,100,1,매우 위험,33.45,1,21,40,3,안전하지 않음,79.38137458982177,매우위험
197,숙명여자고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,120.0,0,96,20,0,매우 안전하지 않음,55.18157464758381,보통
198,숭문고등학교,마포구,12.781037587869635,35.38551728872998,53.7,29.8,2.0,3.686419392996614,0.9088444428013358,40.22976,1.875039063313819,36.21928010941029,3,매우낮음,0.0,0.0,0.0,0.0,1,100,1,매우 위험,100.0,0,170,60,4,보통,51.45399053640153,안전
199,숭실고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,200.0,1,162,40,3,안전하지 않음,77.84972514064322,매우위험
200,숭의여자고등학교,동작구,9.306123276972544,37.65556693815866,53.1,17.0,4.0,3.170830372029197,0.4775621845131231,34.36506,1.9108792726590047,41.2546940816567,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,493.2000000000001,0,77,80,2,안전,47.752450773730544,안전
201,신광여자고등학교,용산구,10.66228375160672,37.886929220136125,52.7,23.2,0.0,2.7924311292480897,0.916619255325874,37.83427,4.755427269610609,38.59397973907843,3,매우낮음,0.0,0.0,0.0,0.0,11,80,3,위험,155.0,0,72,20,0,매우 안전하지 않음,59.33752969529411,보통
202,신도고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,105.0,0,99,20,0,매우 안전하지 않음,84.1663595309246,매우위험
203,신도림고등학교,구로구,15.83709870050313,51.975126020091984,51.1,26.5,49.0,4.514844411515665,0.5302776676330382,28.90323,7.541278577476715,70.97225945894482,4,높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,103.3,0,127,20,0,매우 안전하지 않음,82.13589049035693,매우위험
204,신림고등학교,관악구,13.034363868983618,52.35769818339811,58.0,20.0,64.0,3.023201664450904,1.1496001927457389,27.82525,3.560242457017959,77.86743315829996,4,높음,0.0,0.0,0.0,0.0,4,100,1,매우 위험,60.0,1,275,100,1,매우 안전,60.450296183749934,보통
205,신목고등학교,양천구,15.982703163465317,58.27027195013396,62.8,13.5,6.0,4.280518811753725,0.4125165284088848,35.63309,2.47819510154163,65.10383413720601,2,보통,0.0,0.0,0.0,0.0,1,100,1,매우 위험,82.05000000000001,0,75,20,0,매우 안전하지 않음,79.08817929600488,매우위험
206,신서고등학교,양천구,15.982703163465317,58.27027195013396,62.8,13.5,6.0,4.280518811753725,0.4125165284088848,35.63309,2.47819510154163,65.10383413720601,2,보통,0.5,0.0,0.25,0.75,1,40,4,보통,65.45,2,271,100,1,매우 안전,35.87261948300438,매우안전
207,신일고등학교,강북구,30.07638078681134,100.64019724817642,52.9,23.4,28.0,4.989426661797553,1.1154701665438274,25.99556,2.8874979829977323,105.36993886865436,1,매우높음,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,0,0,매우 안전,200.0,0,93,20,0,매우 안전하지 않음,70.08496291354176,위험
208,신진과학기술고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,1,100,1,매우 위험,135.0,0,274,60,4,보통,71.53309075036182,위험
209,신현고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,1.0,0.5,1.0,0.5,0,20,5,안전,75.0,0,121,20,0,매우 안전하지 않음,72.60457312289424,매우위험
210,압구정고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,1.0,0.5,1.0,1.0,1,20,5,안전,20.7,1,88,40,3,안전하지 않음,24.93291058813581,매우안전
211,양재고등학교,서초구,6.367636069174154,22.803345772250083,52.8,35.2,8.0,2.281247363155294,0.3604322303306124,46.570755,1.1933605757060717,20.295261744023893,3,매우낮음,1.0,0.0,0.5,1.0,0,20,5,안전,85.95,0,92,20,0,매우 안전하지 않음,31.885241299905456,매우안전
212,양정고등학교,양천구,15.982703163465317,58.27027195013396,62.8,13.5,6.0,4.280518811753725,0.4125165284088848,35.63309,2.47819510154163,65.10383413720601,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,235.0,0,75,20,0,매우 안전하지 않음,79.08817929600488,매우위험
213,양천고등학교,양천구,15.982703163465317,58.27027195013396,62.8,13.5,6.0,4.280518811753725,0.4125165284088848,35.63309,2.47819510154163,65.10383413720601,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,103.35,0,171,60,4,보통,66.45491051544211,위험
214,언남고등학교,서초구,6.367636069174154,22.803345772250083,52.8,35.2,8.0,2.281247363155294,0.3604322303306124,46.570755,1.1933605757060717,20.295261744023893,3,매우낮음,0.0,1.0,0.0,1.0,0,0,0,매우 안전,103.4,0,327,60,4,보통,13.268965102051034,매우안전
215,여의도고등학교,영등포구,9.553313977271594,25.866283536372432,39.2,40.5,17.0,3.276145648075097,0.6381347674113096,35.48012,3.242715590441678,25.401158874725976,3,매우낮음,1.0,0.0,0.0,1.0,0,40,4,보통,3.0,0,8,20,0,매우 안전하지 않음,40.519948106606726,안전
216,여의도여자고등학교,영등포구,9.553313977271594,25.866283536372432,39.2,40.5,17.0,3.276145648075097,0.6381347674113096,35.48012,3.242715590441678,25.401158874725976,3,매우낮음,0.5,0.0,0.5,0.5,0,40,4,보통,125.0,0,15,20,0,매우 안전하지 않음,40.519948106606726,안전
217,염광고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,1.0,0.0,0.0,1.0,0,40,4,보통,4.1,0,82,20,0,매우 안전하지 않음,65.66964108146784,위험
218,염광여자메디텍고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,1.0,1.0,0.0,0.0,0,0,0,매우 안전,20.0,0,82,20,0,매우 안전하지 않음,53.70362624688455,보통
219,영동고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,1.0,0.0,0.0,1.0,0,40,4,보통,50.0,0,287,60,4,보통,24.599283615146085,매우안전
220,영동일고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,1.0,0.5,0.0,0.5,2,0,0,매우 안전,233.35,0,79,20,0,매우 안전하지 않음,40.661875285543125,안전
221,영등포고등학교,동작구,9.306123276972544,37.65556693815866,53.1,17.0,4.0,3.170830372029197,0.4775621845131231,34.36506,1.9108792726590047,41.2546940816567,2,보통,0.0,0.0,0.0,0.0,2,100,1,매우 위험,42.75,2,129,40,3,안전하지 않음,60.38571955429332,보통
222,영등포공업고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.0,0.0,1.0,1.0,0,60,2,주의,24.25,0,21,20,0,매우 안전하지 않음,73.73199414551985,매우위험
223,영등포여자고등학교,영등포구,9.553313977271594,25.866283536372432,39.2,40.5,17.0,3.276145648075097,0.6381347674113096,35.48012,3.242715590441678,25.401158874725976,3,매우낮음,0.0,0.0,0.0,0.0,10,80,3,위험,406.55,1,82,80,2,안전,33.536059770345865,매우안전
224,영락고등학교,관악구,13.034363868983618,52.35769818339811,58.0,20.0,64.0,3.023201664450904,1.1496001927457389,27.82525,3.560242457017959,77.86743315829996,4,높음,0.5,0.5,0.0,0.0,0,0,0,매우 안전,138.1,0,209,60,4,보통,43.16852787785445,안전
225,영락의료과학고등학교,관악구,13.034363868983618,52.35769818339811,58.0,20.0,64.0,3.023201664450904,1.1496001927457389,27.82525,3.560242457017959,77.86743315829996,4,높음,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,매우 안전,22.2,0,209,60,4,보통,43.16852787785445,안전
226,영신간호비즈니스고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.0,0.5,0.0,0.0,0,0,0,매우 안전,472.2000000000001,0,69,80,2,안전,34.75372307604039,매우안전
227,영신고등학교,영등포구,9.553313977271594,25.866283536372432,39.2,40.5,17.0,3.276145648075097,0.6381347674113096,35.48012,3.242715590441678,25.401158874725976,3,매우낮음,1.0,0.0,1.0,1.0,11,20,5,안전,111.5,1,123,40,3,안전하지 않음,28.220306299033684,매우안전
228,영신여자고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,128.6,0,69,20,0,매우 안전하지 않음,83.6186633333428,매우위험
229,영일고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,1.0,0.0,0.5,1.0,1,20,5,안전,41.65,2,220,100,1,매우 안전,36.49944174981102,매우안전
230,영파여자고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,462.15,0,192,80,2,안전,51.62700920115722,보통
231,영훈고등학교,강북구,30.07638078681134,100.64019724817642,52.9,23.4,28.0,4.989426661797553,1.1154701665438274,25.99556,2.8874979829977323,105.36993886865436,1,매우높음,0.5,0.0,0.0,0.5,15,80,3,위험,125.0,1,133,40,3,안전하지 않음,87.70035819242698,매우위험
232,예림디자인고등학교,구로구,15.83709870050313,51.975126020091984,51.1,26.5,49.0,4.514844411515665,0.5302776676330382,28.90323,7.541278577476715,70.97225945894482,4,높음,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,60,2,주의,150.0,0,79,20,0,매우 안전하지 않음,70.16987565577362,위험
233,예일디자인고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,162.5,0,253,60,4,보통,71.53309075036182,위험
234,예일여자고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.3333333333333333,0.0,0.6666666666666666,0,0,0,매우 안전,54.7,0,253,60,4,보통,41.61805366390358,안전
235,오금고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,22.5,1,90,40,3,안전하지 않음,64.26027798172,위험
236,오류고등학교,구로구,15.83709870050313,51.975126020091984,51.1,26.5,49.0,4.514844411515665,0.5302776676330382,28.90323,7.541278577476715,70.97225945894482,4,높음,1.0,0.0,0.0,1.0,0,40,4,보통,208.7,0,79,20,0,매우 안전하지 않음,64.18686823848198,위험
237,오산고등학교,용산구,10.66228375160672,37.886929220136125,52.7,23.2,0.0,2.7924311292480897,0.916619255325874,37.83427,4.755427269610609,38.59397973907843,3,매우낮음,1.0,0.0,0.0,1.0,5,40,4,보통,101.7,1,51,40,3,안전하지 않음,41.05488047042942,안전
238,용문고등학교,성북구,15.267799937292963,53.43729978052538,49.3,38.8,12.0,2.114308650138409,0.2366660456549628,31.817815,1.910839616861492,50.47278696655239,2,보통,1.0,1.0,1.0,1.0,0,0,0,매우 안전,80.0,0,94,20,0,매우 안전하지 않음,41.57464622427583,안전
239,용산고등학교,용산구,10.66228375160672,37.886929220136125,52.7,23.2,0.0,2.7924311292480897,0.916619255325874,37.83427,4.755427269610609,38.59397973907843,3,매우낮음,1.0,0.0,1.0,1.0,0,20,5,안전,284.6,1,82,40,3,안전하지 않음,35.071873053137764,매우안전
240,용산철도고등학교,용산구,10.66228375160672,37.886929220136125,52.7,23.2,0.0,2.7924311292480897,0.916619255325874,37.83427,4.755427269610609,38.59397973907843,3,매우낮음,1.0,0.0,0.0,1.0,4,40,4,보통,450.0,1,39,80,2,안전,28.421611689866644,매우안전
241,용화여자고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.0,0.0,0.0,0.0,3,100,1,매우 위험,381.2,0,52,80,2,안전,64.66876016249864,위험
242,우신고등학교,구로구,15.83709870050313,51.975126020091984,51.1,26.5,49.0,4.514844411515665,0.5302776676330382,28.90323,7.541278577476715,70.97225945894482,4,높음,1.0,0.0,0.5,0.5,0,20,5,안전,100.0,0,137,20,0,매우 안전하지 않음,58.20386082119032,보통
243,원묵고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,13.25,1,99,40,3,안전하지 않음,90.21996840177944,매우위험
244,월계고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,57.7,0,83,20,0,매우 안전하지 않음,83.6186633333428,매우위험
245,유한공업고등학교,구로구,15.83709870050313,51.975126020091984,51.1,26.5,49.0,4.514844411515665,0.5302776676330382,28.90323,7.541278577476715,70.97225945894482,4,높음,0.5,0.5,0.5,0.5,0,0,0,매우 안전,120.0,0,56,20,0,매우 안전하지 않음,52.220853403898666,보통
246,은광여자고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,1.0,0.0,1.0,0.0,1,20,5,안전,150.0,1,274,100,1,매우 안전,5.983007417291653,매우안전
247,은평고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,1.0,0.0,1.0,1.0,0,20,5,안전,120.0,0,116,20,0,매우 안전하지 않음,60.234329861758,보통
248,은평메디텍고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,1.0,0.0,0.0,0,0,0,매우 안전,114.55,0,56,20,0,매우 안전하지 않음,54.251322444466346,보통
249,이화여자고등학교,중구,17.528284276901363,38.92644949805368,35.2,32.2,7.0,2.2498769598537574,0.5374834644792986,39.102235,10.96815017928707,35.48083657280671,0,낮음,0.0,0.0,0.0,0.0,2,100,1,매우 위험,1.1,1,86,40,3,안전하지 않음,57.38712125925669,보통
250,이화여자대학교병설미디어고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,0.0,0.0,0.0,0.0,4,100,1,매우 위험,100.0,0,143,20,0,매우 안전하지 않음,96.53660279206083,매우위험
251,이화여자대학교사범대학부속이화금란고등학교,서대문구,16.758590757748077,47.709712062700575,46.9,20.2,5.0,3.5015530204069782,0.5042361113311095,39.43923,1.7417051293216057,46.19379882574886,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,200.0,0,59,20,0,매우 안전하지 않음,69.2674312853198,위험
252,이화여자외국어고등학교,중구,17.528284276901363,38.92644949805368,35.2,32.2,7.0,2.2498769598537574,0.5374834644792986,39.102235,10.96815017928707,35.48083657280671,0,낮음,0.0,0.0,0.0,0.0,4,100,1,매우 위험,101.65,0,99,20,0,매우 안전하지 않음,63.70375564953808,위험
253,인덕과학기술고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,1.0,0.0,0.3333333333333333,1.0,0,40,4,보통,275.0,0,98,80,2,안전,46.71973791062369,안전
254,인창고등학교,서대문구,16.758590757748077,47.709712062700575,46.9,20.2,5.0,3.5015530204069782,0.5042361113311095,39.43923,1.7417051293216057,46.19379882574886,2,보통,0.0,0.0,0.0,0.0,5,100,1,매우 위험,83.35,0,170,60,4,보통,56.63416250475703,보통
255,인헌고등학교,관악구,13.034363868983618,52.35769818339811,58.0,20.0,64.0,3.023201664450904,1.1496001927457389,27.82525,3.560242457017959,77.86743315829996,4,높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,292.2,0,210,60,4,보통,73.0835649643127,매우위험
256,일신여자상업고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2,60,2,주의,100.0,0,121,20,0,매우 안전하지 않음,58.61089753741807,보통
257,자양고등학교,광진구,16.50469192659666,57.36940166237979,53.1,23.0,7.0,3.966529015431428,0.9240169735537362,30.66952,2.4994566398609,60.19373183370286,2,보통,0.0,0.0,0.0,0.0,1,100,1,매우 위험,163.6,2,249,100,1,매우 안전,51.271626537384016,안전
258,자운고등학교,도봉구,27.773168051150225,85.26080789547018,56.2,29.7,16.0,5.916945070096262,0.8401879098525338,27.13315,1.5071463857792364,89.94662719895763,1,매우높음,1.0,0.0,1.0,1.0,0,20,5,안전,9.45,0,41,20,0,매우 안전하지 않음,68.05801927026722,위험
259,잠신고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,4.7,0,29,20,0,매우 안전하지 않음,70.57691237200137,위험
260,잠실고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,550.0,0,52,80,2,안전,51.62700920115722,보통
261,잠실여자고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,0.0,0.0,0.0,2,100,1,매우 위험,210.0,0,121,20,0,매우 안전하지 않음,70.57691237200137,위험
262,잠일고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,1.0,0.0,0.0,11,0,0,매우 안전,200.0,1,28,40,3,안전하지 않음,34.34524089526174,매우안전
263,장충고등학교,중구,17.528284276901363,38.92644949805368,35.2,32.2,7.0,2.2498769598537574,0.5374834644792986,39.102235,10.96815017928707,35.48083657280671,0,낮음,0.0,1.0,0.0,0.0,4,0,0,매우 안전,284.2,0,214,60,4,보통,21.155449782517056,매우안전
264,장훈고등학교,영등포구,9.553313977271594,25.866283536372432,39.2,40.5,17.0,3.276145648075097,0.6381347674113096,35.48012,3.242715590441678,25.401158874725976,3,매우낮음,0.0,0.0,0.0,0.0,12,80,3,위험,10.9,1,134,40,3,안전하지 않음,46.16932855090863,안전
265,재현고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.5,0.0,0.5,0.5,0,40,4,보통,291.65,0,40,80,2,안전,46.71973791062369,안전
266,정신여자고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,1.0,0.0,1.0,1.0,0,20,5,안전,130.7,0,40,20,0,매우 안전하지 않음,46.64488270283477,안전
267,정의여자고등학교,도봉구,27.773168051150225,85.26080789547018,56.2,29.7,16.0,5.916945070096262,0.8401879098525338,27.13315,1.5071463857792364,89.94662719895763,1,매우높음,0.0,0.0,0.0,0.0,2,100,1,매우 위험,8.6,0,116,20,0,매우 안전하지 않음,91.99004893943383,매우위험
268,정화여자상업고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,0.0,0.0,0.0,0.0,19,80,3,위험,180.95,2,163,100,1,매우 안전,44.44785142458225,안전
269,중경고등학교,용산구,10.66228375160672,37.886929220136125,52.7,23.2,0.0,2.7924311292480897,0.916619255325874,37.83427,4.755427269610609,38.59397973907843,3,매우낮음,0.5,0.5,0.0,0.5,0,0,0,매우 안전,62.85,0,28,20,0,매우 안전하지 않음,35.405500026127505,매우안전
270,중동고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,155.0,1,214,100,1,매우 안전,29.91503708645826,매우안전
271,중산고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,500.0,0,98,80,2,안전,36.23167147673965,매우안전
272,중앙고등학교,종로구,17.296425622118615,27.635266501505303,38.2,53.5,17.0,0.997552178228088,0.321508329233199,23.05023333333333,6.249166777762965,32.34150469437501,0,낮음,1.0,0.0,1.0,1.0,2,20,5,안전,14.15,0,60,20,0,매우 안전하지 않음,38.1413436573248,매우안전
273,중앙대학교사범대학부속고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,5.6,0,99,20,0,매우 안전하지 않음,55.18157464758381,보통
